station_id,brand_id,town,postcode,lat,lon
RO.1141.8,PETROM,Pascani,705200,47.24394,26.72384
RO.1142.8,PETROM,"Sat Badeni, Com. Scobinti",705100,47.41774,26.91998
RO.1145.8,OMV,Alexandru cel Bun,617505,46.94102,26.31603
RO.1146.8,PETROM,Piatra Neamt,610112,46.93261,26.37503
RO.1147.8,PETROM,Com. Savinesti,617410,46.86086,26.47001
RO.1148.8,PETROM,Oras Bicaz,615100,46.90594,26.108
RO.1150.8,PETROM,Targu Neamt,615200,47.19339,26.34525
RO.1153.8,PETROM,Piatra Neamt,610287,46.93694,26.37776
RO.1156.8,PETROM,Roman,611046,46.9571,26.91433
RO.1157.8,PETROM,Roman,611052,46.92478,26.90925
RO.1159.8,PETROM,Bacau,600352,46.59152,26.9116
RO.1160.8,PETROM,Bacau,600303,46.5251,26.92196
RO.1161.8,PETROM,Buhusi,605100,46.71496,26.69583
RO.1163.8,PETROM,Onesti,601061,46.24352,26.75572
RO.1167.8,PETROM,Moinesti,605400,46.48336,26.50274
RO.1168.8,PETROM,Comanesti,605200,46.40317,26.47712
RO.1173.8,OMV,Bacau,600308,46.54165,26.90267
RO.1176.8,OMV,Vaslui,730185,46.62975,27.73484
RO.1178.8,PETROM,Negresti,735200,46.83482,27.46582
RO.1181.8,PETROM,Barlad,731199,46.2013,27.6484
RO.1183.8,PETROM,"Sat Similia, Com.Zorleni",737635,46.26653,27.69086
RO.1186.8,PETROM,Husi,735100,46.66998,28.07855
RO.1187.8,PETROM,Risesti,737224,46.78209,28.13788
RO.1189.8,OMV,"Sat Sendreni, Com. Sendreni",807290,45.40961,27.93422
RO.1190.8,PETROM,Galati,800344,45.42146,28.02915
RO.1191.8,OMV,Galati,800179,45.47133,28.03431
RO.1192.8,PETROM,Tirgul Bujor,805200,45.85851,27.91528
RO.1193.8,OMV,Tecuci,805300,45.83935,27.43436
RO.1195.8,PETROM,Focsani,620034,45.70962,27.19772
RO.1196.8,PETROM,Focsani,620144,45.68052,27.18057
RO.1199.8,PETROM,Panciu,625400,45.90002,27.09505
RO.1201.8,PETROM,Marasesti,625200,45.86996,27.21047
RO.1202.8,OMV,Adjud,625100,46.0898,27.19035
RO.1203.8,PETROM,Buzau,120007,45.17062,26.81797
RO.1204.8,PETROM,Buzau,120370,45.12821,26.81059
RO.1205.8,OMV,Buzau,120271,45.13944,26.80288
RO.1206.8,PETROM,Buzau,120118,45.13164,26.85938
RO.1207.8,PETROM,Ramnicu Sarat,125300,45.39892,27.04654
RO.1208.8,PETROM,Patu00eerlagele,127430,45.32253,26.3582
RO.1209.8,PETROM,Buzau,120219,45.14343,26.82809
RO.1210.8,PETROM,Buzau,120154,45.15674,26.81093
RO.1215.8,PETROM,Filipesti,817156,45.10282,27.32982
RO.1216.8,PETROM,Braila,810022,45.2757,27.97649
RO.1224.8,PETROM,Com. Oprisenesti,815203,45.13427,27.53839
RO.1226.8,OMV,Braila,810295,45.25279,27.94569
RO.1227.8,PETROM,Braila,817026,45.2169,27.9234
RO.1228.8,PETROM,Braila,810396,45.2912,27.971800000000002
RO.1229.8,PETROM,Tulcea,820126,45.16353,28.79043
RO.1232.8,PETROM,Macin,825300,45.2472,28.1277
RO.1233.8,PETROM,Baia,827005,44.75439,28.687
RO.1234.8,PETROM,Babadag,825100,44.89146,28.71677
RO.1235.8,PETROM,Calarasi,910048,44.21537,27.30008
RO.1236.8,PETROM,Calarasi,910022,44.20454,27.3381
RO.1242.8,PETROM,Oltenita,915400,44.10808,26.63868
RO.1246.8,PETROM,Lehliu Gara,915300,44.44449,26.84707
RO.1247.8,PETROM,Cazanesti,927065,44.61509,27.02914
RO.1248.8,PETROM,Slobozia,920002,44.56311,27.3463
RO.1250.8,PETROM,Slobozia,920002,44.56901,27.3854
RO.1251.8,PETROM,Urziceni,925300,44.70946,26.62303
RO.1253.8,PETROM,Fetesti,925100,44.40599,27.83032
RO.1254.8,PETROM,Tandarei,925200,44.64266,27.67802
RO.1255.8,PETROM,Ploiesti,100520,44.91057,26.03721
RO.1256.8,PETROM,"Sat Blejoi, Com. Blejoi",107070,44.96815,25.96256
RO.1257.8,PETROM,Ploiesti,100189,44.95696,26.05111
RO.1260.8,PETROM,Valenii de Munte,106400,45.20132,26.04378
RO.1263.8,OMV,Campina,105600,45.11956,25.74013
RO.1266.8,PETROM,BUSTENI,105500,45.38408,25.53718
RO.1267.8,OMV,"Sat Ungureni, Comuna Vadu Su0103pat",107243,44.99931,26.42987
RO.1268.8,OMV,com. Cornu,107175,45.18596,25.6799
RO.1269.8,PETROM,"Sat Potigrafu, Com.Gorgota",107280,44.7938,26.09279
RO.1270.8,PETROM,Ploiesti,100298,44.94107,25.99071
RO.1271.8,PETROM,Baicoi,105200,45.03599,25.84361
RO.1272.8,PETROM,Ploiesti,100379,44.95616,26.0077
RO.1283.8,PETROM,Sinaia,106100,45.3546,25.55357
RO.1287.8,PETROM,Com. Razvad,137395,44.93619,25.52864
RO.1289.8,PETROM,Moreni,135300,44.9812,25.6469
RO.1290.8,PETROM,Pucioasa,135400,45.07952,25.42848
RO.1293.8,PETROM,Targoviste,130087,44.91276,25.45118
RO.1295.8,PETROM,Com. Voinesti,137525,45.02567,25.16158
RO.1298.8,PETROM,Titu,135500,44.65381,25.54503
RO.1299.8,PETROM,Com. Tartasesti,137436,44.58946,25.79229
RO.1300.8,PETROM,Gaesti,135200,44.72835,25.30049
RO.1302.8,PETROM,"Sat Bujoreanca, Com. Cornesti",137151,44.72833,25.89204
RO.1303.8,PETROM,Com. Crevedia,137180,44.5925,25.9214
RO.1304.8,OMV,Bistrita,420155,47.1192,24.4703
RO.1305.8,PETROM,Bistrita,420006,47.10889,24.45498
RO.1307.8,PETROM,Nasaud,425200,47.28476,24.4228
RO.1314.8,PETROM,Targu Jiu,210103,45.07602,23.30245
RO.1315.8,PETROM,Targu Jiu,210156,45.02543,23.27718
RO.1316.8,PETROM,Targu Jiu,210118,45.02389,23.45019
RO.1317.8,PETROM,Rovinari,215400,44.9024,23.15488
RO.1318.8,PETROM,Motru,215200,44.7999,22.97822
RO.1319.8,OMV,Targu Jiu,210235,45.0275,23.2685
RO.1320.8,PETROM,Targu Jiu,210149,45.03832,23.30103
RO.1322.8,PETROM,Alimpesti,217015,45.15208,23.78969
RO.1323.8,PETROM,Tg. Carbunesti,215500,44.94994,23.51358
RO.1324.8,OMV,Alexandria,140010,43.97843,25.31452
RO.1326.8,PETROM,"Sat Poroschia, Com. Poroschia",147280,43.94934,25.35036
RO.1329.8,PETROM,Tatarasti de Sus,147400,44.4087,25.1247
RO.1330.8,PETROM,Alexandria,140073,43.97792,25.35162
RO.1332.8,PETROM,Rosiori de Vede,145100,44.11356,24.99441
RO.1334.8,OMV,Turnu Magurele,145200,43.75967,24.87697
RO.1336.8,PETROM,Zimnicea,145400,43.6602,25.3618
RO.1337.8,PETROM,Videle,145300,44.27999,25.525
RO.1338.8,PETROM,Pitesti,110133,44.86789,24.88337
RO.1339.8,PETROM,Com. Bascov,117045,44.88968,24.82256
RO.1340.8,PETROM,"Sat Geamana, Com. Bradu",117140,44.8316,24.88371
RO.1341.8,PETROM,Pitesti,110040,44.8524,24.88562
RO.1342.8,PETROM,Curtea de Arges,115300,45.13232,24.6752
RO.1343.8,PETROM,Com. Slobozia,117660,44.5337,25.2388
RO.1344.8,PETROM,Leordeni,117410,44.78934,25.13741
RO.1345.8,PETROM,Campulung,115100,45.24615,25.02662
RO.1346.8,PETROM,Campulung,115100,45.29013,25.06459
RO.1347.8,PETROM,Campulung,115100,45.2654,25.03896
RO.1348.8,PETROM,Curtea de Arges,115300,45.10631,24.66973
RO.1350.8,PETROM,Costesti,115200,44.666789000986,24.87795814031
RO.1351.8,OMV,Mioveni,115400,44.95054,24.92626
RO.1352.8,PETROM,"Sat Caldararu, Com. Caldararu",117190,44.44465,24.96093
RO.1353.8,PETROM,"Sat Mavrodol, Com. Ratesti",117610,44.70061,25.22885
RO.1354.8,PETROM,"Sat Cateasca, Com. Cateasca",117220,44.75531,25.08244
RO.1355.8,PETROM,Com. Rucar,117630,45.39301,25.17627
RO.1356.8,PETROM,Curtea de Arges,115300,45.14949,24.67719
RO.1357.8,OMV,Slatina,230048,44.44354,24.37724
RO.1358.8,PETROM,Slatina,230033,44.43352,24.37398
RO.1359.8,PETROM,Slatina,230038,44.42503,24.35152
RO.1362.8,PETROM,Caracal,235200,44.11966,24.35138
RO.1363.8,PETROM,Caracal,235200,44.1169,24.3851
RO.1365.8,PETROM,Corabia,235300,43.77275,24.48771
RO.1366.8,PETROM,"Com. Tia Mare, Sat Potlogeni",237480,43.88434,24.62872
RO.1367.8,PETROM,Bals,235100,44.3455,24.13608
RO.1370.8,OMV,Ramnicu Valcea,240011,45.08,24.3522
RO.1372.8,PETROM,Brezoi,245500,45.33132,24.27661
RO.1373.8,OMV,"Sat Tepsenari, Com. Milcoiu",247395,45.02533,24.48941
RO.1375.8,OMV,Horezu,245800,45.14439,23.98891
RO.1376.8,PETROM,Ramnicu Valcea,240307,45.10528,24.37513
RO.1378.8,PETROM,Ramnicu Valcea,240451,45.10483,24.37826
RO.1379.8,PETROM,"Sat Tutulesti, Com. Racovita",247530,45.40183,24.29828
RO.1382.8,PETROM,Dragasani,245700,44.625,24.2689
RO.1383.8,PETROM,Balcesti,245400,44.6346,23.94267
RO.1385.8,PETROM,"Sat Munteni, Com. Mihaesti",247375,44.99039,24.25514
RO.1387.8,OMV,Craiova,200222,44.33775,23.76577
RO.1388.8,OMV,Craiova,200515,44.3127,23.85847
RO.1390.8,PETROM,Craiova,200130,44.32195,23.79654
RO.1391.8,PETROM,Craiova,200745,44.30721,23.80553
RO.1392.8,PETROM,Craiova,200340,44.307,23.80546
RO.1396.8,PETROM,Craiova,200199,44.32921,23.76076
RO.1398.8,PETROM,Craiova,200769,44.3484,23.7564
RO.1399.8,PETROM,Craiova,200646,44.32657,23.81955
RO.1400.8,PETROM,Craiova,200738,44.2912,23.79893
RO.1401.8,PETROM,Craiova,200749,44.2995,23.82793
RO.1403.8,PETROM,Bechet,207060,43.78438,23.96906
RO.1404.8,PETROM,Segarcea,205400,44.10607,23.74271
RO.1407.8,PETROM,Bailesti,205100,44.03432,23.35274
RO.1410.8,PETROM,Filiasi,205300,44.5561,23.512
RO.1413.8,PETROM,Drobeta Turnu Severin,220235,44.62413,22.63156
RO.1416.8,OMV,Drobeta Turnu Severin,220236,44.62975,22.68622
