station_id,country_iso,town,postcode,lat,lon,fuel,price_eur,raw_line,ocr_text_path,response_path,scraped_at
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,DIESEL,1.589,DIESEL 1.589 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-03_20-52-02.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-03_20-52-02.json,2025-09-03T10:52:03Z
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,SUPER 95,1.589,SUPER 95 1.589 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-03_20-52-02.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-03_20-52-02.json,2025-09-03T10:52:03Z
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,MaxxMotion Super 100plus,1.849,MaxxMotion Super 100plus 1.849 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-03_20-52-02.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-03_20-52-02.json,2025-09-03T10:52:03Z
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,MaxxMotion Diesel,1.849,MaxxMotion Diesel 1.849 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-03_20-52-02.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-03_20-52-02.json,2025-09-03T10:52:03Z
AT.1102.8,AUT,Graz,8054,47.02883,15.40058,DIESEL,1.539,DIESEL 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1102.8_2025-09-03_20-52-04.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1102.8_2025-09-03_20-52-04.json,2025-09-03T10:52:04Z
AT.1102.8,AUT,Graz,8054,47.02883,15.40058,SUPER 95,1.539,SUPER 95 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1102.8_2025-09-03_20-52-04.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1102.8_2025-09-03_20-52-04.json,2025-09-03T10:52:04Z
AT.1103.8,AUT,Sankt Margarethen an der Raab,8321,47.04704,15.74609,DIESEL,1.559,DIESEL 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1103.8_2025-09-03_20-52-05.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1103.8_2025-09-03_20-52-05.json,2025-09-03T10:52:05Z
AT.1103.8,AUT,Sankt Margarethen an der Raab,8321,47.04704,15.74609,SUPER 95,1.559,SUPER 95 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1103.8_2025-09-03_20-52-05.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1103.8_2025-09-03_20-52-05.json,2025-09-03T10:52:05Z
AT.1104.8,AUT,Seiersberg,8055,47.0138,15.4099,DIESEL,1.539,DIESEL 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1104.8_2025-09-03_20-52-05.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1104.8_2025-09-03_20-52-05.json,2025-09-03T10:52:06Z
AT.1104.8,AUT,Seiersberg,8055,47.0138,15.4099,SUPER 95,1.539,SUPER 95 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1104.8_2025-09-03_20-52-05.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1104.8_2025-09-03_20-52-05.json,2025-09-03T10:52:06Z
AT.1105.8,AUT,Graz,8055,47.0303,15.4375,DIESEL,1.539,DIESEL 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1105.8_2025-09-03_20-52-06.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1105.8_2025-09-03_20-52-06.json,2025-09-03T10:52:07Z
AT.1105.8,AUT,Graz,8055,47.0303,15.4375,SUPER 95,1.539,SUPER 95 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1105.8_2025-09-03_20-52-06.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1105.8_2025-09-03_20-52-06.json,2025-09-03T10:52:07Z
AT.1106.8,AUT,Hartberg,8230,47.2854,15.9916,DIESEL,1.569,DIESEL 1.569 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1106.8_2025-09-03_20-52-07.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1106.8_2025-09-03_20-52-07.json,2025-09-03T10:52:07Z
AT.1106.8,AUT,Hartberg,8230,47.2854,15.9916,SUPER 95,1.574,SUPER 95 1.574 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1106.8_2025-09-03_20-52-07.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1106.8_2025-09-03_20-52-07.json,2025-09-03T10:52:07Z
AT.1107.8,AUT,Liezen,8940,47.56162,14.24845,DIESEL,1.549,DIESEL 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1107.8_2025-09-03_20-52-08.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1107.8_2025-09-03_20-52-08.json,2025-09-03T10:52:08Z
AT.1107.8,AUT,Liezen,8940,47.56162,14.24845,SUPER 95,1.539,SUPER 95 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1107.8_2025-09-03_20-52-08.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1107.8_2025-09-03_20-52-08.json,2025-09-03T10:52:08Z
AT.1108.8,AUT,Leoben,8700,47.38282,15.1063,DIESEL,1.549,DIESEL 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1108.8_2025-09-03_20-52-09.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1108.8_2025-09-03_20-52-09.json,2025-09-03T10:52:09Z
AT.1108.8,AUT,Leoben,8700,47.38282,15.1063,SUPER 95,1.549,SUPER 95 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1108.8_2025-09-03_20-52-09.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1108.8_2025-09-03_20-52-09.json,2025-09-03T10:52:09Z
AT.1109.8,AUT,Scheifling,8811,47.1541,14.415,DIESEL,1.559,DIESEL 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1109.8_2025-09-03_20-52-09.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1109.8_2025-09-03_20-52-09.json,2025-09-03T10:52:10Z
AT.1109.8,AUT,Scheifling,8811,47.1541,14.415,SUPER 95,1.554,SUPER 95 1.554 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1109.8_2025-09-03_20-52-09.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1109.8_2025-09-03_20-52-09.json,2025-09-03T10:52:10Z
AT.1110.8,AUT,Zeltweg,8740,47.1951,14.7412,DIESEL,1.559,DIESEL 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1110.8_2025-09-03_20-52-10.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1110.8_2025-09-03_20-52-10.json,2025-09-03T10:52:11Z
AT.1110.8,AUT,Zeltweg,8740,47.1951,14.7412,SUPER 95,1.559,SUPER 95 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1110.8_2025-09-03_20-52-10.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1110.8_2025-09-03_20-52-10.json,2025-09-03T10:52:11Z
AT.1111.8,AUT,Leibnitz,8430,46.7977,15.5567,DIESEL,1.549,DIESEL 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1111.8_2025-09-03_20-52-11.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1111.8_2025-09-03_20-52-11.json,2025-09-03T10:52:11Z
AT.1111.8,AUT,Leibnitz,8430,46.7977,15.5567,SUPER 95,1.549,SUPER 95 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1111.8_2025-09-03_20-52-11.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1111.8_2025-09-03_20-52-11.json,2025-09-03T10:52:11Z
AT.1112.8,AUT,Feldbach,8330,46.9523,15.8702,DIESEL,1.539,DIESEL 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1112.8_2025-09-03_20-52-12.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1112.8_2025-09-03_20-52-12.json,2025-09-03T10:52:12Z
AT.1112.8,AUT,Feldbach,8330,46.9523,15.8702,SUPER 95,1.539,SUPER 95 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1112.8_2025-09-03_20-52-12.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1112.8_2025-09-03_20-52-12.json,2025-09-03T10:52:12Z
AT.1113.8,AUT,Graz Karlau,8020,47.05646,15.42804,DIESEL,1.539,DIESEL 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1113.8_2025-09-03_20-52-12.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1113.8_2025-09-03_20-52-12.json,2025-09-03T10:52:13Z
AT.1113.8,AUT,Graz Karlau,8020,47.05646,15.42804,SUPER 95,1.539,SUPER 95 1.539 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1113.8_2025-09-03_20-52-12.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1113.8_2025-09-03_20-52-12.json,2025-09-03T10:52:13Z
AT.1115.8,AUT,Straß in der Steiermark,8471,46.70673,15.63392,DIESEL,1.549,DIESEL 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1115.8_2025-09-03_20-52-13.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1115.8_2025-09-03_20-52-13.json,2025-09-03T10:52:14Z
AT.1115.8,AUT,Straß in der Steiermark,8471,46.70673,15.63392,Diesel Plus,1.699,Diesel Plus 1.699 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1115.8_2025-09-03_20-52-13.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1115.8_2025-09-03_20-52-13.json,2025-09-03T10:52:14Z
AT.1115.8,AUT,Straß in der Steiermark,8471,46.70673,15.63392,SUPER 95,1.549,SUPER 95 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1115.8_2025-09-03_20-52-13.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1115.8_2025-09-03_20-52-13.json,2025-09-03T10:52:14Z
AT.1124.8,AUT,Schladming,8970,47.39045,13.65741,DIESEL,1.569,DIESEL 1.569 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1124.8_2025-09-03_20-52-14.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1124.8_2025-09-03_20-52-14.json,2025-09-03T10:52:15Z
AT.1124.8,AUT,Schladming,8970,47.39045,13.65741,SUPER 95,1.569,SUPER 95 1.569 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1124.8_2025-09-03_20-52-14.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1124.8_2025-09-03_20-52-14.json,2025-09-03T10:52:15Z
AT.1171.8,AUT,Lieboch,8501,46.96186,15.3529,DIESEL,1.574,DIESEL 1.574 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1171.8_2025-09-03_20-52-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1171.8_2025-09-03_20-52-15.json,2025-09-03T10:52:15Z
AT.1171.8,AUT,Lieboch,8501,46.96186,15.3529,Diesel Plus,1.789,Diesel Plus 1.789 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1171.8_2025-09-03_20-52-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1171.8_2025-09-03_20-52-15.json,2025-09-03T10:52:15Z
AT.1171.8,AUT,Lieboch,8501,46.96186,15.3529,SUPER 95,1.574,SUPER 95 1.574 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1171.8_2025-09-03_20-52-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1171.8_2025-09-03_20-52-15.json,2025-09-03T10:52:15Z
AT.1210.8,AUT,Mürzzuschlag,8680,47.58709,15.65981,DIESEL,1.594,DIESEL 1.594 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1210.8_2025-09-03_20-52-16.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1210.8_2025-09-03_20-52-16.json,2025-09-03T10:52:16Z
AT.1210.8,AUT,Mürzzuschlag,8680,47.58709,15.65981,SUPER 95,1.584,SUPER 95 1.584 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1210.8_2025-09-03_20-52-16.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1210.8_2025-09-03_20-52-16.json,2025-09-03T10:52:16Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,DIESEL,1.624,DIESEL 1.624 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-03_20-52-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-03_20-52-17.json,2025-09-03T10:52:17Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,SUPER 95,1.614,SUPER 95 1.614 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-03_20-52-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-03_20-52-17.json,2025-09-03T10:52:17Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,MaxxMotion Super 100plus,1.879,MaxxMotion Super 100plus 1.879 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-03_20-52-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-03_20-52-17.json,2025-09-03T10:52:17Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,MaxxMotion Diesel,1.889,MaxxMotion Diesel 1.889 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-03_20-52-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-03_20-52-17.json,2025-09-03T10:52:17Z
AT.1500.8,AUT,Knittelfeld,8720,47.21001,14.80875,DIESEL,1.559,DIESEL 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1500.8_2025-09-03_20-52-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1500.8_2025-09-03_20-52-17.json,2025-09-03T10:52:18Z
AT.1500.8,AUT,Knittelfeld,8720,47.21001,14.80875,SUPER 95,1.559,SUPER 95 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1500.8_2025-09-03_20-52-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1500.8_2025-09-03_20-52-17.json,2025-09-03T10:52:18Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,DIESEL,1.929,DIESEL 1.929 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-03_20-52-18.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-03_20-52-18.json,2025-09-03T10:52:19Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,OMV AdBlue,1.399,OMV AdBlue 1.399 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-03_20-52-18.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-03_20-52-18.json,2025-09-03T10:52:19Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,SUPER 95,1.929,SUPER 95 1.929 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-03_20-52-18.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-03_20-52-18.json,2025-09-03T10:52:19Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,MaxxMotion Super 100plus,2.189,MaxxMotion Super 100plus 2.189 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-03_20-52-18.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-03_20-52-18.json,2025-09-03T10:52:19Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,MaxxMotion Diesel,2.189,MaxxMotion Diesel 2.189 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-03_20-52-18.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-03_20-52-18.json,2025-09-03T10:52:19Z
AT.1505.8,AUT,Bad Mitterndorf,8983,47.5605,13.92111,DIESEL,1.629,DIESEL 1.629 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1505.8_2025-09-03_20-52-19.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1505.8_2025-09-03_20-52-19.json,2025-09-03T10:52:19Z
AT.1505.8,AUT,Bad Mitterndorf,8983,47.5605,13.92111,SUPER 95,1.619,SUPER 95 1.619 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1505.8_2025-09-03_20-52-19.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1505.8_2025-09-03_20-52-19.json,2025-09-03T10:52:19Z
AT.1509.8,AUT,Fürstenfeld,8280,47.04909,16.08948,DIESEL,1.559,DIESEL 1.559 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1509.8_2025-09-03_20-52-20.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1509.8_2025-09-03_20-52-20.json,2025-09-03T10:52:20Z
AT.1509.8,AUT,Fürstenfeld,8280,47.04909,16.08948,SUPER 95,1.549,SUPER 95 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1509.8_2025-09-03_20-52-20.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1509.8_2025-09-03_20-52-20.json,2025-09-03T10:52:20Z
AT.1521.8,AUT,Stegersbach,7551,47.16113,16.16488,DIESEL,1.579,DIESEL 1.579 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1521.8_2025-09-03_20-52-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1521.8_2025-09-03_20-52-21.json,2025-09-03T10:52:21Z
AT.1521.8,AUT,Stegersbach,7551,47.16113,16.16488,SUPER 95,1.579,SUPER 95 1.579 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1521.8_2025-09-03_20-52-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1521.8_2025-09-03_20-52-21.json,2025-09-03T10:52:21Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,DIESEL,1.589,DIESEL 1.589 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-03_20-52-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-03_20-52-21.json,2025-09-03T10:52:22Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,SUPER 95,1.589,SUPER 95 1.589 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-03_20-52-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-03_20-52-21.json,2025-09-03T10:52:22Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,MaxxMotion Super 100plus,1.849,MaxxMotion Super 100plus 1.849 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-03_20-52-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-03_20-52-21.json,2025-09-03T10:52:22Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,MaxxMotion Diesel,1.849,MaxxMotion Diesel 1.849 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-03_20-52-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-03_20-52-21.json,2025-09-03T10:52:22Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,DIESEL,1.629,DIESEL 1.629 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-03_20-52-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-03_20-52-22.json,2025-09-03T10:52:23Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,OMV AdBlue,1.399,OMV AdBlue 1.399 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-03_20-52-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-03_20-52-22.json,2025-09-03T10:52:23Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,SUPER 95,1.629,SUPER 95 1.629 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-03_20-52-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-03_20-52-22.json,2025-09-03T10:52:23Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,Maxx Motion 100+,1.889,Maxx Motion 100+ 1.889 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-03_20-52-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-03_20-52-22.json,2025-09-03T10:52:23Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,MaxxMotion Diesel,1.889,MaxxMotion Diesel 1.889 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-03_20-52-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-03_20-52-22.json,2025-09-03T10:52:23Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,DIESEL,1.584,DIESEL 1.584 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-03_20-52-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-03_20-52-23.json,2025-09-03T10:52:23Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,SUPER 95,1.579,SUPER 95 1.579 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-03_20-52-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-03_20-52-23.json,2025-09-03T10:52:23Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,MaxxMotion Super 100plus,1.839,MaxxMotion Super 100plus 1.839 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-03_20-52-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-03_20-52-23.json,2025-09-03T10:52:23Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,MaxxMotion Diesel,1.849,MaxxMotion Diesel 1.849 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-03_20-52-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-03_20-52-23.json,2025-09-03T10:52:23Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,DIESEL,1.609,DIESEL 1.609 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-03_20-52-24.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-03_20-52-24.json,2025-09-03T10:52:24Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,SUPER 95,1.609,SUPER 95 1.609 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-03_20-52-24.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-03_20-52-24.json,2025-09-03T10:52:24Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,MaxxMotion Super 100plus,1.869,MaxxMotion Super 100plus 1.869 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-03_20-52-24.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-03_20-52-24.json,2025-09-03T10:52:24Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,MaxxMotion Diesel,1.869,MaxxMotion Diesel 1.869 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-03_20-52-24.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-03_20-52-24.json,2025-09-03T10:52:24Z
AT.1577.8,AUT,Langenwang,8665,47.55876,15.59092,DIESEL,1.929,DIESEL 1.929 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1577.8_2025-09-03_20-52-25.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1577.8_2025-09-03_20-52-25.json,2025-09-03T10:52:25Z
AT.1577.8,AUT,Langenwang,8665,47.55876,15.59092,SUPER 95,1.929,SUPER 95 1.929 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1577.8_2025-09-03_20-52-25.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1577.8_2025-09-03_20-52-25.json,2025-09-03T10:52:25Z
AT.1577.8,AUT,Langenwang,8665,47.55876,15.59092,MaxxMotion Super 100plus,2.189,MaxxMotion Super 100plus 2.189 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1577.8_2025-09-03_20-52-25.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1577.8_2025-09-03_20-52-25.json,2025-09-03T10:52:25Z
AT.1577.8,AUT,Langenwang,8665,47.55876,15.59092,MaxxMotion Diesel,2.189,MaxxMotion Diesel 2.189 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1577.8_2025-09-03_20-52-25.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1577.8_2025-09-03_20-52-25.json,2025-09-03T10:52:25Z
AT.1579.8,AUT,Kaindorf,8224,47.21909,15.90144,DIESEL,1.584,DIESEL 1.584 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1579.8_2025-09-03_20-52-25.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1579.8_2025-09-03_20-52-25.json,2025-09-03T10:52:26Z
