station_id,country_iso,town,postcode,lat,lon,fuel,price_eur,raw_line,ocr_text_path,response_path,scraped_at
AT.3505.8,AUT,Leonding,4060,48.27299,14.25294,DIESEL,1.5,DIESEL 1.500 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3505.8_2025-09-02_11-08-37.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3505.8_2025-09-02_11-08-37.json,2025-09-02T01:08:38Z
AT.3505.8,AUT,Leonding,4060,48.27299,14.25294,SUPER 95,1.483,SUPER 95 1.483 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3505.8_2025-09-02_11-08-37.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3505.8_2025-09-02_11-08-37.json,2025-09-02T01:08:38Z
AT.3506.8,AUT,Rohr im Kremstal,4532,48.0631,14.19462,DIESEL,1.454,DIESEL 1.454 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3506.8_2025-09-02_11-08-38.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3506.8_2025-09-02_11-08-38.json,2025-09-02T01:08:39Z
AT.3506.8,AUT,Rohr im Kremstal,4532,48.0631,14.19462,SUPER 95,1.441,SUPER 95 1.441 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3506.8_2025-09-02_11-08-38.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3506.8_2025-09-02_11-08-38.json,2025-09-02T01:08:39Z
AT.3513.8,AUT,Sankt Florian/Inn,4780,48.43865,13.44392,DIESEL,1.47,DIESEL 1.470 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3513.8_2025-09-02_11-08-39.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3513.8_2025-09-02_11-08-39.json,2025-09-02T01:08:39Z
AT.3513.8,AUT,Sankt Florian/Inn,4780,48.43865,13.44392,SUPER 95,1.49,SUPER 95 1.490 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3513.8_2025-09-02_11-08-39.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3513.8_2025-09-02_11-08-39.json,2025-09-02T01:08:39Z
AT.3516.8,AUT,Ottnang a. H.,4901,48.09666,13.66729,DIESEL,1.534,DIESEL 1.534 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3516.8_2025-09-02_11-08-40.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3516.8_2025-09-02_11-08-40.json,2025-09-02T01:08:40Z
AT.3516.8,AUT,Ottnang a. H.,4901,48.09666,13.66729,SUPER 95,1.513,SUPER 95 1.513 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3516.8_2025-09-02_11-08-40.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3516.8_2025-09-02_11-08-40.json,2025-09-02T01:08:40Z
AT.3516.8,AUT,Ottnang a. H.,4901,48.09666,13.66729,MaxxMotion Super 100plus,1.779,MaxxMotion Super 100plus 1.779 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3516.8_2025-09-02_11-08-40.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3516.8_2025-09-02_11-08-40.json,2025-09-02T01:08:40Z
AT.3523.8,AUT,Grieskirchen,4710,48.2327,13.82238,DIESEL,1.514,DIESEL 1.514 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3523.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3523.8_2025-09-02_11-08-41.json,2025-09-02T01:08:41Z
AT.3523.8,AUT,Grieskirchen,4710,48.2327,13.82238,SUPER 95,1.508,SUPER 95 1.508 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3523.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3523.8_2025-09-02_11-08-41.json,2025-09-02T01:08:41Z
AT.3523.8,AUT,Grieskirchen,4710,48.2327,13.82238,MaxxMotion Super 100plus,1.769,MaxxMotion Super 100plus 1.769 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3523.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3523.8_2025-09-02_11-08-41.json,2025-09-02T01:08:41Z
AT.3523.8,AUT,Grieskirchen,4710,48.2327,13.82238,MaxxMotion Diesel,1.779,MaxxMotion Diesel 1.779 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3523.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3523.8_2025-09-02_11-08-41.json,2025-09-02T01:08:41Z
AT.3525.8,AUT,Gmunden,4810,47.92428,13.78782,DIESEL,1.514,DIESEL 1.514 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3525.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3525.8_2025-09-02_11-08-41.json,2025-09-02T01:08:42Z
AT.3525.8,AUT,Gmunden,4810,47.92428,13.78782,SUPER 95,1.509,SUPER 95 1.509 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3525.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3525.8_2025-09-02_11-08-41.json,2025-09-02T01:08:42Z
AT.3525.8,AUT,Gmunden,4810,47.92428,13.78782,MaxxMotion Super 100plus,1.769,MaxxMotion Super 100plus 1.769 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3525.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3525.8_2025-09-02_11-08-41.json,2025-09-02T01:08:42Z
AT.3525.8,AUT,Gmunden,4810,47.92428,13.78782,MaxxMotion Diesel,1.779,MaxxMotion Diesel 1.779 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3525.8_2025-09-02_11-08-41.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3525.8_2025-09-02_11-08-41.json,2025-09-02T01:08:42Z
AT.3535.8,AUT,Haslach an der Mühl,4170,48.57546,14.05164,SUPER 95,1.518,SUPER 95 1.518 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3535.8_2025-09-02_11-08-42.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3535.8_2025-09-02_11-08-42.json,2025-09-02T01:08:43Z
AT.3535.8,AUT,Haslach an der Mühl,4170,48.57546,14.05164,MaxxMotion Super 100plus,1.779,MaxxMotion Super 100plus 1.779 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3535.8_2025-09-02_11-08-42.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3535.8_2025-09-02_11-08-42.json,2025-09-02T01:08:43Z
AT.3535.8,AUT,Haslach an der Mühl,4170,48.57546,14.05164,MaxxMotion Diesel,1.789,MaxxMotion Diesel 1.789 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3535.8_2025-09-02_11-08-42.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3535.8_2025-09-02_11-08-42.json,2025-09-02T01:08:43Z
AT.3537.8,AUT,Losenstein,4460,47.92933,14.41353,DIESEL,1.473,DIESEL 1.473 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3537.8_2025-09-02_11-08-43.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3537.8_2025-09-02_11-08-43.json,2025-09-02T01:08:44Z
